Accession	GeneName	repl1	repl2	repl3
Q04089	YDR440W	4.37462252613123e-08	3.74846135695097e-08	4.25742131116397e-08
Q04093	YDR444W	6.23602104032933e-08	5.41910764568836e-08	5.64164122771421e-08
Q04119	YDR452W	2.13987815941309e-07	1.79633186710803e-07	1.90595014480849e-07
Q04149	YDR386W	9.89323184502271e-09	8.73500147755852e-09	9.12889813044733e-09
Q04172	YDR393W	6.63051033669206e-08	5.3446336560918e-08	5.88494215219628e-08
Q04175	YDR395W	6.17838844737445e-07	5.27215692927877e-07	5.53863679320668e-07
Q04177	YDR398W	4.05829638723634e-07	3.55114322087151e-07	3.74894158940604e-07
Q04178	YDR399W	4.84173503928816e-06	3.89392073641844e-06	4.17936129646443e-06
Q04179	YDR400W	8.25061291123553e-08	7.30117939990102e-08	7.46421438492762e-08
Q04182	YDR406W	1.7136167621465e-08	1.39735303681455e-08	1.60278777801784e-08
Q04183	YDR407C	4.13742057356424e-08	3.47769438448495e-08	3.85910173259336e-08
Q04195	YDR409W	3.80214110057332e-08	3.0958518474665e-08	3.25629099110465e-08
Q04199	YML102W	1.89688428084161e-07	1.55391734065405e-07	1.78514247891378e-07
Q04201	YML101C	6.0792706344993e-07	5.31674943005e-07	5.9478347315197e-07
Q04212	YMR041C	1.4988700596591e-07	1.18104721584105e-07	1.31899117508238e-07
Q04217	YMR128W	1.63029877493519e-07	1.43818210146023e-07	1.53099449193336e-07
Q04223	YMR130W	1.31273869539979e-07	1.12130486390574e-07	1.20800979448832e-07
Q04225	YMR131C	7.7784301445964e-07	6.74633578729581e-07	6.99373237957734e-07
Q04226	YML015C	5.40942980607905e-08	4.6494959560848e-08	4.89383567102108e-08
Q04228	YML013W	1.86141175299955e-07	1.67256519866642e-07	1.78751741647304e-07
Q04231	YML011C	1.0869039373619e-08	6.64052526269541e-09	8.56293877425501e-09
Q04233	YML006C	8.06212839695163e-08	6.85729235521481e-08	7.05729313707024e-08
Q04264	YMR076C	1.18856513126896e-07	1.03261021599948e-07	1.09053046525994e-07
Q04279	YMR086W	1.46443620775663e-07	1.23961641606781e-07	1.31825054311606e-07
Q04301	YMR088C	2.24683531492771e-07	1.88180049478571e-07	1.93872554808392e-07
Q04304	YMR090W	3.62541031110939e-08	2.98377284744915e-08	3.33698680164144e-08
Q04305	YMR093W	2.47718564162799e-07	2.13438106577256e-07	2.36335618094303e-07
Q04307	YDR045C	6.85972052630212e-08	5.55737892528861e-08	5.81327570165443e-08
Q04311	YDR049W	4.03610840649875e-07	3.46767894226169e-07	3.69514043455111e-07
Q04322	YMR192W	1.50051676584071e-07	1.20522921893826e-07	1.34652937466667e-07
Q04336	YMR196W	1.4295803891276e-08	1.18678065048572e-08	1.24211257231865e-08
Q04338	YMR197C	3.84673088468238e-07	3.16486398780111e-07	3.38921116688448e-07
Q04341	YDR031W	1.38032997461757e-07	1.1285076571526e-07	1.14556152786855e-07
Q04344	YDL125C	5.49378729629818e-06	4.60728004314335e-06	4.8325177171592e-06
Q04347	YMR014W	1.76796195061084e-07	1.50684189969486e-07	1.62921501447409e-07
Q04371	YMR027W	5.72821912010851e-07	4.89316467145856e-07	5.26131783897845e-07
Q04372	YMR028W	6.35545835932312e-08	5.70713742451663e-08	5.82675226516115e-08
Q04373	YDR496C	8.74165885906469e-07	7.7476710004654e-07	8.00995571349452e-07
Q04399	YDR506C	6.63456518747289e-08	5.26370189145805e-08	5.87481107200713e-08
Q04401	YDR511W	2.55567234258592e-07	2.19429935875529e-07	2.35941132777702e-07
Q04406	YDR512C	1.59562060595023e-07	1.28257480084555e-07	1.43374427514515e-07
Q04408	YDR514C	9.03646253398902e-08	8.02259326198433e-08	8.82605023450465e-08
Q04409	YDR516C	1.76428959916763e-07	1.45694599804177e-07	1.61072691768231e-07
Q04410	YDR517W	3.37522990514172e-07	2.68863342497774e-07	2.9981055550202e-07
Q04412	YDR524C	3.72544114206576e-08	3.45808271174075e-08	3.54011015424685e-08
Q04418	YDR527W	1.69163085116935e-07	1.39395114536776e-07	1.49299210380078e-07
Q04430	YDR531W	2.20337729587993e-07	1.85000437341903e-07	1.99940519625938e-07
Q04431	YDR532C	9.10273186775673e-08	7.8547847630843e-08	7.88182053247363e-08
Q04432	YDR533C	1.59535960220881e-06	1.29888067359729e-06	1.31054990583419e-06
Q04437	YMR106C	1.21339231490837e-08	1.13256772073281e-08	1.3671962158249e-08
Q04439	YMR109W	4.03293384043894e-06	3.35754583334628e-06	3.59899528509119e-06
Q04458	YMR110C	3.39924687662518e-07	2.93965415701364e-07	3.07842158370841e-07
Q04461	YMR111C	1.41788593420775e-07	1.22160211341529e-07	1.4671881294679e-07
Q04471	YMR114C	1.80381120188578e-08	1.60792740306348e-08	1.60987284652368e-08
Q04472	YMR115W	3.10822239908911e-07	2.69069256255682e-07	2.82646010449037e-07
Q04477	YMR117C	9.01263970161341e-08	7.8357139471064e-08	8.23012918623145e-08
Q04489	YML096W	7.74196805259818e-08	6.99209971359694e-08	7.33685633238858e-08
Q04491	YLR208W	1.80330593619051e-06	1.46376017350435e-06	1.61228876142977e-06
Q04493	YML094W	7.53452868387121e-07	6.30834345578017e-07	6.50593384990803e-07
Q04500	YML093W	2.70936787581275e-07	2.34495956082173e-07	2.48868289189784e-07
Q04511	YML088W	7.40860109964427e-08	6.48331314267517e-08	6.75739622778187e-08
Q04533	YML082W	1.67354071337145e-07	1.47534216252523e-07	1.54697671337399e-07
Q04545	YML081W	3.10121515506829e-08	2.69954808436184e-08	2.80846578390162e-08
Q04562	YDR107C	7.78800171879278e-08	6.81636366017627e-08	7.23288290422682e-08
Q04585	YDR109C	3.95818683880282e-08	3.29894584744038e-08	3.51127729556155e-08
Q04598	YDR115W	1.18931202117051e-07	1.04175870903092e-07	1.09518653583765e-07
Q04599	YDR116C	3.08448083526577e-07	2.78413317377547e-07	2.96334878840571e-07
Q04600	YDR117C	1.41312825229186e-07	1.22516886598262e-07	1.27456726978342e-07
Q04601	YDR118W	2.12992898050042e-08	2.05794493887933e-08	2.21068192714601e-08
Q04602	YDR119W	1.72248259253519e-07	1.36334416349226e-07	1.52595846212678e-07
Q04603	YDR121W	3.82406032699992e-07	3.2875939753672e-07	3.62479734379735e-07
Q04632	YML071C	3.66504517560814e-08	3.24209944855604e-08	3.62878705887687e-08
Q04636	YML069W	5.57494932197964e-07	4.82962288943345e-07	5.08466708654269e-07
Q04651	YML067C	1.27946403351972e-07	1.08737761350947e-07	1.10305567875026e-07
Q04660	YMR049C	8.0715685984892e-07	7.18013951244932e-07	7.63587865185589e-07
Q04673	YLR005W	8.55893699329385e-08	7.45385226512205e-08	8.0737918809429e-08
Q04689	YML050W	6.75478700969961e-08	4.39895374262754e-08	5.69577946028365e-08
Q04693	YML049C	9.54737020641222e-08	8.00641307657235e-08	8.6907446414049e-08
Q04697	YML048W	2.00612712082089e-06	1.69809843847266e-06	1.7869934433623e-06
Q04728	YMR062C	2.72306869118218e-06	2.32886586570155e-06	2.46607777257162e-06
Q04739	YER027C	2.6364463146686e-07	2.29679142220603e-07	2.47864473044251e-07
Q04740	YMR234W	1.33785129769688e-08	1.20183080116862e-08	1.21621081736403e-08
Q04748	YMR066W	5.82119482161068e-08	5.21173356372215e-08	5.44740128551788e-08
Q04767	YMR071C	6.57365735295304e-07	5.74712311006772e-07	6.1117849036771e-07
Q04772	YMR073C	2.02355046624963e-07	1.80410854336763e-07	1.97308474996756e-07
Q04773	YMR074C	3.99074267509364e-07	3.32527440325671e-07	3.58412562007505e-07
Q04779	YMR075W	7.40783526515339e-08	6.58154596932425e-08	7.0632412163127e-08
Q04781	YMR247C	1.67083892657918e-07	1.38865501008721e-07	1.50397346292455e-07
Q04792	YMR250W	1.0797438054502e-08	8.25799637022437e-09	1.00956060392278e-08
Q04835	YMR253C	3.12235363971221e-08	2.70175993168506e-08	2.74686695897465e-08
Q04839	YMR255W	2.81987544886899e-08	2.31419812014596e-08	2.40445511484748e-08
Q04847	YMR258C	4.50016069477264e-08	3.68113393800769e-08	4.43831094101525e-08
Q04867	YMR310C	1.41912584590966e-07	1.18406766710494e-07	1.26177010177112e-07
Q04868	YMR312W	2.36428558486006e-07	2.02211921808858e-07	2.14116656299669e-07
Q04869	YMR315W	1.06244974725947e-06	8.89565553168089e-07	9.14643947137206e-07
Q04894	YMR318C	2.75178184450504e-06	2.2769522742289e-06	2.4213598705315e-06
Q04922	YDR219C	1.00190726826318e-08	7.6808963692403e-09	9.84823317376703e-09
Q04924	YDR221W	8.4149180191101e-08	6.73623914962065e-08	7.66192891663255e-08
Q04925	YDR222W	3.41998488700323e-08	2.98262430039319e-08	3.03581801571773e-08
Q04934	YDR229W	8.75799918137212e-08	6.9012650978375e-08	7.79040428527639e-08
Q04935	YDR231C	1.51964654419171e-07	1.30058873316406e-07	1.44949051413466e-07
Q04947	YDR233C	8.91371086036694e-06	7.90611292632771e-06	8.18146695566839e-06
Q04951	YMR305C	3.14414777112352e-07	2.93971346639003e-07	2.84446662012215e-07
Q04958	YML059C	1.04151363134132e-07	8.99610349612267e-08	9.73009964148597e-08
Q04969	YML055W	6.64231584989e-07	5.3973759555272e-07	5.89909405085269e-07
Q04991	YMR221C	2.06834113031269e-07	1.80704100636032e-07	1.89640722932365e-07
Q05016	YMR226C	4.84389361770376e-06	4.20289138864724e-06	4.27699350606163e-06
Q05021	YMR227C	5.28496729843628e-08	4.61802562230193e-08	4.81111890301326e-08
Q05022	YMR229C	1.20787114928308e-06	1.01644954714152e-06	1.09702106128187e-06
Q05024	YMR233W	6.78886568529458e-08	5.91723458194665e-08	6.40581997311071e-08
Q05027	YMR236W	1.92005549694353e-07	1.61372450152915e-07	1.66665036019031e-07
Q05029	YMR237W	4.11202864262367e-07	3.51675415886623e-07	3.7509670974864e-07
Q05031	YMR238W	6.2806448008636e-08	5.51485304250565e-08	5.76690837451349e-08
Q05040	YMR029C	1.62493705916965e-07	1.28854250848842e-07	1.42357909071646e-07
Q05050	YMR031C	4.12451519910082e-07	3.48780865208937e-07	3.69030496245052e-07
Q05123	YMR033W	2.87948762781653e-07	2.46514569171358e-07	2.6320274342892e-07
Q05166	YDL088C	1.03432442501732e-07	8.33278681736471e-08	9.1823982221959e-08
Q05359	YAR002C-A	1.6520719528702e-06	1.41543047631934e-06	1.50792142485879e-06
Q05468	YDR333C	1.36546804947116e-07	1.16618697492438e-07	1.25126741872247e-07
Q05471	YDR334W	3.55880721391145e-08	3.03311819560633e-08	3.22274430884161e-08
Q05498	YDR339C	2.1487480641825e-07	1.89601432169764e-07	1.97336634493459e-07
Q05506	YDR341C	3.40648003532225e-06	2.93777691321188e-06	3.09147599066357e-06
Q05515	YDR346C	8.77176869595362e-07	7.41730918522356e-07	7.72429499424977e-07
Q05518	YDR348C	1.69546320678146e-07	1.43660853356948e-07	1.54596338200567e-07
Q05521	YDR284C	3.52760064033628e-07	3.05660785955245e-07	3.23073023083067e-07
Q05530	YDR286C	7.41100706344642e-09	6.01258863009915e-09	7.05751019889582e-09
Q05533	YDR287W	9.23636081725019e-08	7.81768436979864e-08	8.2105267747978e-08
Q05541	YDR288W	3.17210947197632e-08	2.83682402809415e-08	3.19386374531197e-08
Q05543	YDR289C	2.22485349233572e-07	1.9232970463539e-07	2.05349753051391e-07
Q05549	YDR291W	1.82607830772208e-08	1.57101330603787e-08	1.83952762808233e-08
Q05567	YDR294C	4.76321902400051e-07	4.01223059661436e-07	4.33459100832566e-07
Q05568	YDR265W	2.46303891021716e-08	2.02145609742185e-08	2.37478778540382e-08
Q05580	YDR266C	6.23570892230061e-08	5.23763876033764e-08	5.63589771768911e-08
Q05583	YDR267C	1.37120967431281e-07	1.14739738406209e-07	1.16459067003893e-07
Q05584	YDR272W	4.0138536952325e-07	3.35686965170854e-07	3.55872443946914e-07
Q05635	YDR279W	1.41798693885514e-08	1.26747035986482e-08	1.36681995380352e-08
Q05636	YDR280W	4.13653060395008e-07	3.40120916213991e-07	3.71009308569701e-07
Q05672	YDL189W	7.45621724280486e-08	5.96787221602205e-08	6.69309228112922e-08
Q05775	YLR192C	1.75299850630974e-06	1.5415877621379e-06	1.61593057636706e-06
Q05778	YLR199C	2.24537243532621e-07	1.93775681660589e-07	2.00839213111282e-07
Q05779	YLR201C	9.11986620038777e-08	7.77427757632975e-08	8.42545216543073e-08
Q05785	YLR206W	2.86765480524338e-07	2.40378502636425e-07	2.60949879626079e-07
Q05787	YLR207W	6.93982616437361e-08	5.60323683471344e-08	6.10329414096677e-08
Q05788	YLR209C	4.62191330680974e-07	3.83633942327003e-07	4.08385557268049e-07
Q05791	YLR215C	1.34074864695266e-07	1.14898637017442e-07	1.22300178342032e-07
Q05812	YLR219W	1.53646351949372e-07	1.29031751613913e-07	1.37492314209963e-07
Q05867	YLR283W	8.47793093768387e-08	1.00484373062159e-07	1.07286813718952e-07
Q05874	YLR285W	2.44863821909039e-07	2.07244822878098e-07	2.27532337703474e-07
Q05881	YLR287C	2.51646352053823e-07	2.22223159827351e-07	2.29582133029795e-07
Q05892	YLR290C	4.54311149910127e-08	4.00751034406459e-08	4.21319331555484e-08
Q05900	YLR298C	8.9115918237101e-08	7.38439323904868e-08	7.75490760343344e-08
Q05902	YLR299W	9.23275839699495e-08	7.59986570952702e-08	8.32625907352761e-08
Q05905	YLR301W	2.968363285021e-06	2.63934196710818e-06	2.73621191461782e-06
Q05911	YLR359W	1.58927976089771e-05	1.3357985127143e-05	1.44069218160217e-05
Q05919	YLR360W	3.74964524824085e-08	2.99471727740004e-08	3.57697831940124e-08
Q05924	YLR361C	9.3239672521333e-08	8.08712268184345e-08	8.19063139147702e-08
Q05926	YLR364W	1.41324602543045e-06	1.09540683155722e-06	1.14165204004691e-06
Q05930	YLR368W	1.41992304416102e-08	1.12949926151379e-08	1.25922258119299e-08
Q05931	YLR369W	5.46881765233607e-07	4.67260307750966e-07	4.90103422103085e-07
Q05933	YLR370C	1.00380314548129e-06	8.41499223264134e-07	8.83008302159944e-07
Q05934	YLR373C	1.31126780410284e-07	9.91833331138353e-08	1.05897697915937e-07
Q05942	YLR221C	4.34721382189505e-07	3.46626294943687e-07	3.93286369059411e-07
Q05946	YLR222C	4.44812461874114e-07	3.58736872093946e-07	3.86378675315355e-07
Q05948	YLR225C	2.51962015147601e-07	2.08009497165335e-07	2.30456022597128e-07
Q05949	YLR226W	1.1840362675561e-07	1.05207107127505e-07	1.14876934311274e-07
Q05958	YLR228C	5.59712287446993e-08	6.05342078444874e-08	6.32168592059791e-08
Q05979	YLR231C	4.03324775961836e-07	3.41053303722565e-07	3.86367752542366e-07
Q06001	YLR238W	2.12317257026639e-07	1.59845128280303e-07	1.93540531161224e-07
Q06005	YLR239C	6.76976115005102e-08	5.56747712475188e-08	6.82102118462159e-08
Q06010	YLR389C	1.82698604104255e-07	1.55290395730992e-07	1.66321146876662e-07
Q06011	YLR390W	2.03454239151812e-07	1.66942715073893e-07	1.6413976905445e-07
Q06053	YLR401C	2.97497666399746e-07	2.56642019342165e-07	2.78618818547695e-07
Q06058	YLR404W	1.06586815161725e-08	9.62037068296318e-09	9.94671703298482e-09
Q06063	YLR405W	1.25878180674963e-07	1.07077197161437e-07	1.17891670559086e-07
Q06078	YLR409C	3.42769129528751e-07	2.88748300872531e-07	3.06793136106282e-07
Q06089	YPR098C	1.88605546765469e-07	1.63984984515129e-07	1.6385357713585e-07
Q06090	YPR100W	3.25654363320404e-07	2.69948358464958e-07	2.96067695318826e-07
Q06091	YPR101W	4.59594210572781e-08	3.61322824700891e-08	4.00980633072224e-08
Q06096	YPR105C	9.60137864239163e-08	8.30017514634551e-08	8.94998531862026e-08
Q06103	YPR108W	1.50642808731918e-06	1.30535457413427e-06	1.38389768248741e-06
Q06104	YPR109W	3.56571656439924e-08	3.45061543544746e-08	3.72587876142419e-08
Q06106	YPR112C	1.83017185374012e-07	1.62723037933922e-07	1.71827691546361e-07
Q06107	YPR114W	8.9660428139356e-07	7.59715313628122e-07	8.0423875308039e-07
Q06108	YPR115W	2.90250319537033e-08	2.5395060159553e-08	2.69270379120997e-08
Q06132	YLR336C	1.46542508486028e-07	1.27480323082083e-07	1.39917576132051e-07
Q06137	YLR345W	7.11746931890151e-08	5.10103930399729e-08	5.94543083822371e-08
Q06142	YLR347C	7.59854702880128e-07	6.45831135876546e-07	6.93087807550938e-07
Q06143	YLR348C	2.62245606269545e-07	2.37777364942698e-07	2.29887830753568e-07
Q06144	YLR350W	1.68009386008627e-07	1.47033480700719e-07	1.59885357156587e-07
Q06146	YLR257W	2.60747505144247e-07	2.20266362442584e-07	2.440206859948e-07
Q06147	YLR260W	8.52259906123761e-08	7.06174270000438e-08	7.82651178349163e-08
Q06151	YLR270W	4.34444005740602e-07	3.60946561232574e-07	3.86146786105416e-07
Q06156	YLR272C	5.98284576598561e-08	3.73493687614382e-08	4.04768130165219e-08
Q06162	YLR315W	6.1328773834436e-08	5.16551682558915e-08	5.71947107467361e-08
Q06168	YLR321C	2.55945115362391e-07	2.17536009193508e-07	2.41049460965675e-07
Q06169	YLR324W	1.37409852352786e-07	1.15383986552064e-07	1.24933719164274e-07
Q06178	YLR328W	3.06147512695568e-07	2.53697047483844e-07	3.10362493566528e-07
Q06179	YLR454W	6.06451911345352e-08	5.25385844081164e-08	5.79408696953871e-08
Q06188	YLR455W	2.53912745300596e-08	2.35316640401828e-08	2.42583072867637e-08
Q06205	YLR449W	3.80202851053117e-06	3.70233436205335e-06	3.43265810108119e-06
Q06211	YPR164W	4.45705423489643e-08	3.74912219984391e-08	4.23740560441876e-08
Q06213	YPR168W	3.76920437784628e-07	3.82201849434335e-07	4.06079122198287e-07
Q06214	YPR169W	3.4248021373461e-07	3.00873998945091e-07	3.07619423197077e-07
Q06217	YLR275W	1.92029266865561e-07	1.65084089943863e-07	1.746310224141e-07
Q06218	YLR276C	5.26857195119973e-07	4.59683834936798e-07	4.87872656914154e-07
Q06224	YLR277C	1.22939818561679e-07	1.08180940098516e-07	1.14647916852073e-07
Q06245	YLR166C	4.12492341609874e-08	3.47756990850615e-08	3.78807495765882e-08
Q06252	YLR179C	1.97536594861718e-06	1.58330271198658e-06	1.74807477949077e-06
Q06263	YLR181C	7.36356539290463e-08	6.31458203979988e-08	6.8223994513531e-08
Q06266	YLR183C	7.22688613394123e-07	5.95673348841638e-07	6.30910364643311e-07
Q06287	YLR186W	4.22375927687833e-07	3.59325592250396e-07	3.76751864868549e-07
Q06315	YLR187W	1.71541181068028e-07	1.3980448054029e-07	1.50331706428316e-07
Q06321	YLR189C	4.01567884715874e-08	3.54315840360734e-08	3.74068498217047e-08
Q06324	YLR190W	2.66393466257043e-08	2.29850929415044e-08	2.68433625503124e-08
Q06328	YDR352W	1.42659720467079e-07	1.18365832994261e-07	1.31490162536611e-07
Q06333	YDR357C	3.86634682757925e-08	3.45118761135317e-08	3.55649384610439e-08
Q06336	YDR358W	1.24442982274942e-07	1.06297457410587e-07	1.12581829785639e-07
Q06337	YDR359C	1.07157523520544e-07	8.79119443828129e-08	9.47297058206707e-08
Q06338	YDR361C	3.68796480304826e-07	3.17894725393989e-07	3.36699765914535e-07
Q06339	YDR362C	2.40133185016715e-08	2.01697708668993e-08	2.27184462274424e-08
Q06344	YDR365C	5.12501397720789e-07	4.51008295078474e-07	4.67889285999161e-07
Q06346	YDR367W	4.13957033416125e-07	3.81068448233275e-07	4.00560716354827e-07
Q06349	YDR370C	2.00441822298078e-08	1.70196568024639e-08	2.04981271280049e-08
Q06350	YDR371W	2.42128947133631e-08	2.00143862897169e-08	2.09365466674017e-08
Q06385	YDR372C	8.44078072961045e-07	7.29467680648702e-07	7.74843661126489e-07
Q06389	YDR373W	1.03312360575462e-07	8.45470953885414e-08	9.5564568321706e-08
Q06405	YDR377W	1.57429376401904e-05	1.43391260994607e-05	1.45626416593998e-05
Q06406	YDR378C	6.32876925153787e-07	4.91325824331053e-07	5.13360297306262e-07
Q06407	YDR379W	3.56390396852894e-08	3.07847888310703e-08	3.40281498163667e-08
Q06409	YLR422W	2.98203257709853e-08	2.52675105570376e-08	2.78349168939136e-08
Q06411	YLR424W	4.6408359544886e-08	4.01254775063027e-08	4.36558268206595e-08
Q06412	YLR425W	2.39020191897693e-09	2.14808528466392e-09	2.2001629021277e-09
Q06436	YLR427W	4.5945022921081e-08	3.90827405633602e-08	4.1281123787844e-08
Q06440	YLR429W	1.39367102145326e-06	1.13400566677995e-06	1.21543070737285e-06
Q06449	YPR154W	3.29369615884357e-07	2.68318123182906e-07	2.93378586315514e-07
Q06451	YPR156C	2.40887901878077e-07	2.07131026685507e-07	2.2069233727482e-07
Q06479	YLR352W	2.88229188921303e-08	2.38707477454066e-08	2.75749110369047e-08
Q06488	YLR357W	4.29024333467309e-07	3.64578817014095e-07	3.91138193648829e-07
Q06489	YPR118W	7.48647123669055e-07	6.38997167498514e-07	6.63815715693141e-07
Q06493	YPR125W	6.73249188061656e-07	5.83897917901584e-07	6.06470670991871e-07
Q06494	YPR127W	1.90104000014826e-07	1.64779011757104e-07	1.80063037281026e-07
Q06497	YPR128C	1.51684220525153e-07	1.27802437510338e-07	1.37226597949901e-07
Q06504	YPR131C	8.83705406598445e-08	7.24247609861551e-08	7.97094195970979e-08
Q06505	YPR133C	4.99303606776042e-07	4.39210295448176e-07	4.62423727339938e-07
Q06506	YPR137W	9.24132201260997e-07	8.13310538915633e-07	8.6326576932473e-07
Q06508	YPR139C	2.03948860622313e-07	1.75395400603055e-07	1.83957815182989e-07
Q06510	YPR140W	8.33066933175254e-08	7.13785513179711e-08	8.10457451022307e-08
Q06511	YPR143W	3.59500275720586e-07	3.10972340929342e-07	3.24911588439213e-07
Q06512	YPR144C	1.30141248991738e-07	1.17083206767254e-07	1.21122380325562e-07
Q06523	YPR148C	6.09216635274228e-07	5.42813029061915e-07	5.78991377221969e-07
Q06538	YLR241W	1.39865948775498e-07	1.14753155350896e-07	1.2228547033335e-07
Q06543	YLR243W	1.43121782844486e-07	1.22220890160383e-07	1.43556980424043e-07
Q06549	YLR245C	1.5207406495242e-08	1.21837285408644e-08	1.40548621845221e-08
Q06554	YLR247C	2.41054316689515e-08	2.25211667095977e-08	2.44266940420175e-08
Q06567	YLR253W	1.98849973530552e-07	1.64699156924595e-07	1.88802578629153e-07
Q06580	YPR188C	1.04649501343414e-07	9.23047268812965e-08	9.67633616304018e-08
Q06604	YPR171W	3.36799129655172e-08	2.84234555650458e-08	3.11108943324273e-08
Q06608	YPR172W	7.31889614046002e-07	6.10698560407236e-07	6.55824319140724e-07
Q06616	YPR174C	1.01486741813293e-07	8.32885768988863e-08	8.96486015512402e-08
Q06623	YPR179C	4.19375128574546e-08	3.59667402494103e-08	3.77096427363694e-08
Q06624	YPR180W	5.10996951522613e-08	4.4464634078672e-08	4.78579814088362e-08
Q06625	YPR184W	1.34325668723325e-08	1.01452934479078e-08	1.29759463396026e-08
Q06628	YPR185W	3.01367959637352e-08	2.54615039748775e-08	2.69476185315431e-08
Q06629	YDR295C	6.90263658841221e-08	5.75628495570599e-08	6.13434723526946e-08
Q06630	YDR296W	5.57371044723582e-07	4.26128573881985e-07	4.9847200054054e-07
Q06631	YDR299W	3.48396879514394e-07	2.98787286830852e-07	3.1040936423598e-07
Q06632	YDR301W	1.4666962570367e-07	1.2327259805057e-07	1.28400995447843e-07
Q06636	YDR302W	2.54157137256206e-07	2.05494619913319e-07	2.21263509805418e-07
Q06639	YDR303C	2.95832161896989e-07	2.48014741395099e-07	2.66605863032457e-07
Q06644	YDR307W	5.51175568175526e-08	4.69454784369885e-08	4.93970952843604e-08
Q06668	YDR316W	1.40864772186664e-07	1.21918546857725e-07	1.27828910013733e-07
Q06672	YLR435W	3.43883192058485e-07	2.98761328166332e-07	2.99758982666394e-07
Q06677	YDR320C	7.12447969932934e-08	6.00120533835942e-08	6.42644166679619e-08
Q06678	YDR322W	2.76675392795173e-07	2.36992312846048e-07	2.51545956700399e-07
Q06679	YDR324C	5.41347202133714e-07	4.67087873043425e-07	4.96219525299407e-07
Q06680	YDR325W	6.84527057312076e-08	5.48906957746171e-08	6.14215224588553e-08
Q06681	YDR326C	4.2005241295961e-08	3.54572767965723e-08	3.79295830830266e-08
Q06682	YDR330W	1.29934091913073e-07	1.10883623857323e-07	1.17309417956775e-07
Q06683	YDR332W	2.34025798980023e-09	2.09728502596473e-09	2.1866496048183e-09
Q06685	YLR410W	3.13023285981371e-07	2.62595981687732e-07	2.81780305367853e-07
Q06686	YLR411W	7.55563890110834e-08	7.23776863549252e-08	7.16134965975487e-08
Q06688	YLR412W	7.37973518707219e-08	6.20306056091219e-08	6.7096918276377e-08
Q06689	YLR413W	3.59746055861566e-07	2.89580770090718e-07	3.15693520293918e-07
Q06696	YLR417W	5.14985175639847e-08	4.43228069717082e-08	4.71766428658961e-08
Q06697	YLR418C	4.6801314534317e-07	4.13274113467088e-07	4.25635758062157e-07
Q06698	YLR419W	2.47998804977294e-07	2.13747650398915e-07	2.23226776284146e-07
Q06704	YLR309C	1.46669479933645e-07	1.27928226611102e-07	1.39815020657161e-07
Q06705	YLR380W	7.76981976605825e-07	6.18308850144307e-07	7.34669742336902e-07
Q06706	YLR384C	3.421912782995e-07	2.96403575072565e-07	3.21169096117918e-07
Q06708	YLR386W	2.65072786895778e-07	2.15989738305294e-07	2.37685460292801e-07
Q06709	YLR387C	5.31011179075101e-07	4.5642637963516e-07	5.0365146870728e-07
Q06815	YPR079W	7.60166842000567e-08	5.72183003274315e-08	6.77969744380733e-08
Q06817	YPR081C	4.46083832596582e-08	4.02522056514418e-08	4.49862331159628e-08
Q06820	YPR083W	4.80474970044036e-08	3.96940540134797e-08	6.2303990232051e-08
Q06833	YPR091C	1.2796751815244e-07	1.07473354200852e-07	1.1883493955346e-07
Q06836	YPR095C	1.98158504574185e-08	1.59184574749371e-08	1.82739822337549e-08
Q06839	YPR097W	1.06391818039546e-07	9.18042460103883e-08	9.9099442958373e-08
Q06891	R0030W	1.35350564310127e-07	1.17674489078492e-07	1.35080307642733e-07
Q06892	YPL188W	3.00882175707275e-07	2.52324824555872e-07	2.67168273944846e-07
Q06991	YLR414C	1.84324610179694e-07	1.68158013390956e-07	1.67296148964767e-07
Q07084	YLR006C	2.54956644009555e-08	2.10820362281161e-08	2.22078571253881e-08
Q07349	YDL027C	4.97341581086919e-08	4.19824267117039e-08	4.79143747777313e-08
Q07350	YDL043C	1.21520129914763e-07	1.01245876499061e-07	1.08748467485166e-07
Q07362	YDL053C	7.34874401604684e-07	6.2393292507969e-07	6.59469080627892e-07
Q07376	YDL054C	3.46589954833336e-08	2.93674368615898e-08	3.21451552107813e-08
Q07379	YDL057W	6.18230542284313e-08	5.08689794939373e-08	5.84149685751521e-08
Q07381	YDL060W	3.52101813998531e-07	3.05013245786595e-07	3.46711943900361e-07
Q07395	YDL063C	1.94029682304339e-07	1.70228940528722e-07	1.83215644055658e-07
Q07418	YDL065C	2.90743460536254e-07	2.62040670757098e-07	2.64404368211871e-07
Q07451	YDL072C	1.33324201594936e-06	1.14946771700345e-06	1.21113420561632e-06
Q07454	YDL073W	2.76418654648805e-08	2.21901285325909e-08	2.42036677269402e-08
Q07457	YDL074C	2.14715390295016e-07	1.82471475040904e-07	2.03244846215135e-07
Q07458	YDL076C	4.24316376981788e-08	3.64664880282267e-08	3.84655721937224e-08
Q07468	YDL077C	3.32742430617296e-08	2.75626852785516e-08	3.04837908276811e-08
Q07471	YDL080C	9.46620228475426e-09	7.96435135931356e-09	8.57257413593069e-09
Q07478	YDL084W	2.78405012626958e-06	2.43509218630603e-06	2.5268161157113e-06
Q07505	YDL086W	1.3126498429624e-06	1.11224116126248e-06	1.16687262884088e-06
Q07508	YDL087C	4.9417971045371e-08	4.03716618839689e-08	4.2882034059618e-08
